recId,searchText
3120,"ул. Пушкина, д. 1"
3121,"ул. Пушкина, д. 1В"
3122,"ул. Рахманберди, д. 2"
3123,"ул. Рысбек батыра, д. 7а"
3124,"ул. Рысбек батыра, д. 9"
3125,"ул. Рысбек батыра, д. 9"
3126,"ул. Рысбек Батыра, д. 9"
3127,"ул. Самаркандская, д. 34"
3128,"ул. Сарымолдаева, д. 146a"
3129,"ул. Сатпаева, д. 15 Б"
3130,"ул. Сатпаева, д. 1В"
3131,"ул. Сатпаева, д. 5 А"
3132,"ул. Сатпаева, д. 5 А"
3133,"ул. Сулейманова, д. 29"
3134,"ул. Таласская, д. 107"
3135,"ул. Тауке хана, д. 1"
3136,"ул. Тауке Хана, д. 1"
3137,"ул. Тауке хана, д. 13Б"
3138,"ул. Тауке хана, д. 24"
3139,"ул. Ташкентская, д. 118"
3140,"ул. Ташкентская, д. 206"
3141,"ул. Ташкентская, д. 313"
3142,"ул. Театральная, д. 1, кв. 61"
3143,"ул. Толе би, д. 1 а"
3144,"ул. Толе би, д. 1 а"
3145,"ул. Толе би, д. 27"
3146,"ул. Толе би, д. 61"
3147,"ул. Толе би, д. 65"
3148,"ул. Толе би, д. 6Г"
3149,"ул. Торгаева, д. 1"
3150,"ул. Турара Рыскулова, д. 119, кв. (офис) А"
3151,"ул. Турара Рыскулова, д. 5 У"
3152,"ул. Фосфоритная, д. 29 б"
3153,"ул. Шахтерская, д. 4"
3154,"ул. Ташкентская, д. 244"
3155,"ул. Момышулы, д. 27"
3156,"6 мкр-н, д. 11"
3157,"6 мкр-н, д. 18"
3158,"6 мкр-н, д. 58"
3159,"7 мкр-н, д. 24а"
3160,"7 мкр-н, д. 30/1"
3161,"7 мкр-н, д. 31/1"
3162,"7 мкр-н, д. 33"
3163,"7 мкр-н, д. 48в"
3164,"7 мкр-н, д. 58"
3165,"8 мкр-н, д. 126"
3166,"8 мкр-н, д. 131/1"
3167,"8 мкр-н, д. 145А"
3168,"8 мкр-н, д. 31/1"
3169,"8 мкр-н, д. 82/1"
3170,"9 мкр-н, д. 82а"
3171,"бульвар Независимости, д. 25"
3172,"пр. Комсомольский, д. 16/1"
3173,"пр. Комсомольский, д. 3"
3174,"пр. Комсомольский, д. 34/2"
3175,"пр. Комсомольский, д. 48"
3176,"пр. Комсомольский, д. 53а"
3177,"пр. Комсомольский, д. 56/5"
3178,"пр. Комсомольский, д. 61 Б"
3179,"пр. Металлургов, 21"
3180,"пр. Металлургов, д. 21"
3181,"пр. Металлургов, д. 25"
3182,"пр. Республики, д. 150"
3183,"пр. Республики, д. 20"
3184,"пр. Республики, д. 20"
3185,"пр. Республики, д. 27"
3186,"пр. Республики, д. 47/3"
3187,"пр. Республики, д. 63/4"
3188,"пр. Республики, д. 64"
3189,"пр. Республики, д. 71А"
3190,"пр. Республики, д. 9"
3191,"ул. 3а, д. 16"
3192,"ул. 4, д. 51/3"
3193,"ул. 70 квартал, д. 3а/1"
3194,"ул. Блюхера, д. 19"
3195,"ул. Восточная, д. 14/1"
3196,"ул. Димитрова, д. 104"
3197,"ул. Димитрова, д. 155"
3198,"ул. Димитрова, д. 23А"
3199,"ул. Димитрова, д. 45"
3200,"ул. Димитрова, д. 68"
3201,"ул. Димитрова, д. 70А"
3202,"ул. Димитрова, д. 76"
3203,"ул. Димитрова, д. 94"
3204,"ул. Калинина, д. 20б"
3205,"ул. Калинина, д. 50"
3206,"ул. Металлургов, д. 13"
3207,"ул. Металлургов, д. 5А"
3208,"ул. Мира, 92 а"
3209,"ул. Мира, д. 104"
3210,"ул. Мира, д. 104"
3211,"ул. Мира, д. 280"
3212,"ул. Мира, д. 53"
3213,"ул. Мира, д. 71/2"
3214,"ул. Мира, д. 94"
3215,"ул. Панфилова, д. 18"
3216,"ул. Северная, д. 16"
3217,"6 мкр-н, д. 24А"
3218,"пр. Металлургов, д. 33"
3219,"1 мкр-н, д. 13Б"
3220,"Кентауская трасса, б/н"
3221,"мкр. Самал, ул. Кенесары, д. 4А"
3222,"пр. Абая, д. 15/4"
3223,"пр. Жибек жолы, д. 58 А"
3224,"пр. Тауке Хана, д. 176"
3225,"пр. Тауке Хана, д. 188"
3226,"пр. Тауке Хана, д. 217"
3227,"пр. Тауке Хана, д. 217"
3228,"пр. Тауке Хана, д. 237/1"
3229,"пр. Тауке Хана, д. 237/4"
3230,"пр. Тауке Хана, д. 237/4"
3231,"пр. Тауке Хана, д. 237/4"
3232,"пр. Тауке Хана, д. 237/4"
3233,"пр. Тауке хана, д. 284"
3234,"пр. Тауке хана, д. 284"
3235,"пр. Тауке Хана, д. 284"
3236,"пр. Тауке Хана, д. 284"
3237,"пр. Тауке Хана, д. 284"
3238,"пр. Тауке Хана, д. 7"
3239,"пр. Яссауи, д. 104"
3240,"пр. Яссауи, д. 104"
3241,"пр. Яссауи, д. 104"
3242,"пр. Яссауи, д. 105/2"
3243,"с. Икан, ул. Кунаева, уч-к 1834"
3244,"с. Старый Икан, ул. Конаева, уч-к 1834"
3245,"трасса Кызыл-Орда тас жолы, д. 12"
3246,"ул. 88, уч-к 2"
3247,"ул. Абдусаттарова, д. 63"
3248,"ул. Аль-Фараби, д. 11А"
3249,"ул. Аль-Фараби, д. 78"
3250,"ул. Б.Майлина, д. 173"
3251,"ул. Б.Момышулы, д. 70/31"
3252,"ул. Б. Саттарханова, д. 62В"
3253,"ул. Б.Саттарханова, д. 64"
3254,"ул. Ерубаева, б/н"
3255,"ул. Есенберлина, д.13"
3256,"ул. Казыбек Би, д. 158 г"
3257,"ул. Казыбек Би, д. 158г"
3258,"ул. Кунаева, д. 20"
3259,"ул. Кунаева, д. 32"
3260,"ул. Момышулы, д. 53"
3261,"ул. Нысанбаева, д. 13"
3262,"ул. Нышанова, б/н"
3263,"ул. Нышанова, б/н"
3264,"ул. Нышанова, б/н"
3265,"ул. Ортак, д. 27"
3266,"ул. Саттарханова, д. 62В"
3267,"ул. Торекулова, д. 68"
3268,"ул. Торекулова, д. 70а"
3269,"ул. Торекулова, д. 70а"
3270,"ул. Усенова, д. 60"
3271,"ул. Яссауи, д. 105"
3272,"ул. Яссауи, д. 81"
3273,"пр. Тауке хана, д. 188"
3274,"пр. Тауке хана, д. 188"
3275,"пр. Тауке Хана, д. 188"
3276,"пр. Тауке Хана, д. 204"
3277,"пр. Тауке Хана, д. 246а"
3278,"ул. Сандыбай, д. 2А"
3279,"ул.Тауке хана, д. 246А"
3280,"пр. Тауке Хана, д. 188"
3281,"пр. Тауке Хана, д. 204"
3282,"пр. Тауке Хана, д. 7"
3283,"4 мкр-н, д. 10Б"
3284,"4 мкр-н, д. 2/1"
3285,"4 мкр-н, д. 28"
3286,"г. Уральск, ул. ПР ДОСТЫК, д. 160 супермаркет ""Суровский"""
3287,"мкр. Айгуль, ул. Матросова, д. 56Н"
3288,"мкр. Арман, ул. Мункеулы, д. 110"
3289,"мкр. Астана, д. 3/1"
3290,"мкр. Астана, д. 3/1"
3291,"мкр. Астана, ул. Московская, д. 20"
3292,"мкр. Д.Кунаева, д. 71, кв. 33"
3293,"мкр. Жана Орда, д.12/1"
3294,"мкр. Женис, 21, помещение 10 (Лит.Б1)"
3295,"мкр. Женис, д. 13"
3296,"мкр. Женис, д. 3"
3297,"мкр. Жулдыз, ул. Евразийская, д. 31А"
3298,"мкр. им. Кунаева, д. 2"
3299,"мкр. Кунаева, д. 16/1"
3300,"мкр. Северо-Восток-2, д. 21"
3301,"мкр. Северо-Восток-2, д. 47"
3302,"мкр. Северо-Восток-2, д. 47"
3303,"мкр. Строитель, д. 5/1"
3304,"площадь Чапаева, д. 1/1"
3305,"пос. Дарьинское, ул. Шолохова, д. 18"
3306,"пос. Деркул, ул. 2-я Молодежная, д. 6/1"
3307,"пос. Деркул, ул. Трудовая, д. 8"
3308,"пос. Зачаганск, мкр. Коктем, ул. Кобланды батыра, д. 58"
3309,"пос. Зачаганск, ул. Жангир Хана, д. 52Б"
3310,"пр. Абылхаир хана, 157"
3311,"пр. Абылхаир Хана, д. 14"
3312,"пр. Абылхаир Хана, д. 157"
3313,"пр. Абылхаир Хана, д. 78"
3314,"пр. Абылхаир Хана, д. 78/3"
3315,"пр. Абылхаир Хана, д. 87/1"
3316,"пр. Достык, д. 160"
3317,"пр. Достык, д. 161"
3318,"пр. Достык, д. 191/1"
3319,"пр. Достык, д. 215"
3320,"пр. Достык, д. 242"
3321,"пр. Евразия, 190"
3322,"пр. Евразия, 190"
3323,"пр. Евразия, д. 101"
3324,"пр. Евразия, д. 101"
3325,"пр. Евразия, д. 101"
3326,"пр. Евразия, д. 103"
3327,"пр. Евразия, д. 104"
3328,"пр. Евразия, д. 39, кв. (офис) 15"
3329,"пр. Евразия, д. 59/1"
3330,"пр. Евразия, д. 61"
3331,"пр. Евразия, д. 61"
3332,"промзона Желаево, стр. 10/2"
3333,"с. Зачаганск, мкр. Балауса, ул. А.Калменова, д. 34"
3334,"с. Зачаганск, мкр. Коктем, ул. Кобланды Батыра, д. 58"
3335,"с. Зачаганск, ул. Гринько, д. 87"
3336,"с. Зачаганск, ул. Жангир Хана, д. 68/3"
3337,"с. Круглоозерное, ул. Мамыр, д. 5"
3338,"с. Подстепное, стр. 6"
3339,"с. Подстепное, ул. Советская, д. 1"
3340,"с. Федоровка, ул. Бейбитшилик, д. 110Б"
3341,"ул. 8 Марта, д. 209/1"
3342,"ул. Ак. Тайманова, д. 264"
3343,"ул. Алии Молдагуловой, д. 4"
3344,"ул. Алматинская, д. 156/1"
3345,"ул. Бокен Би, д. 34"
3346,"ул. Вокзальная, д. 8"
3347,"ул. Гагарина, д. 105"
3348,"ул. Гагарина, д. 2/3"
3349,"ул. Гагарина, д. 36/2"
3350,"ул. Гагарина, д. 36/2"
3351,"ул. Гагарина, д. 41"
3352,"ул. Гагарина, д. 7/1"
3353,"ул. Гагарина, д. 89"
3354,"ул. Даля, д. 7/2"
3355,"ул. Дины Нурпеисовой, д. 17/1"
3356,"ул. Дины Нурпеисовой, д. 17/1"
3357,"ул. Д.Нурпеисовой, д. 14/4"
3358,"ул. Д.Нурпеисовой, д. 17/2"
3359,"ул. Досмухамедова, д. 54/1"
3360,"ул. Досмухамедова, д. 83/1"
3361,"ул. Достык-Дружба, 175"
3362,"ул. Есенжанова, д. 1/2"
3363,"ул. Жангир Хана, д. 20/1"
3364,"ул. Жангир хана, д. 50/2"
3365,"ул. Жангир Хана, д. 52 Б"
3366,"ул. Жангир хана, д. 57"
3367,"ул. Жангир хана, д. 64/7"
3368,"ул. Ж.Досмухаметова, д. 83"
3369,"ул. Жексенбаева, д. 67/1"
3370,"ул. Ивана Зрелова, д. 36А"
3371,"ул. Ивана Ларина, д. 2/2"
3372,"ул. Исаева, д. 2/9"
3373,"ул. Карбышева, д. 64"
3374,"ул. Касыма Аманжолова, д. 137"
3375,"ул. Кердери, д. 63"
3376,"ул. Кердери, д. 78"
3377,"ул. Курмангазы, 127"
3378,"ул. Курмангазы, 127"
3379,"ул. Курмангазы, 127"
3380,"ул. Курмангазы, 80/1"
3381,"ул. Курмангазы, 80/1"
3382,"ул. Курмангазы, 80/1"
3383,"ул. Курмангазы, д. 112/1"
3384,"ул. Курмангазы, д. 163"
3385,"ул. Курмангазы, д. 168"
3386,"ул. Курмангазы, д. 40"
3387,"ул. Курмангазы, д. 69"
3388,"ул. Курмангазы, д. 69"
3389,"ул. Лермонтова, д. 80"
3390,"ул. Малина, д. 23/1"
3391,"ул. Мирзояна, д. 1"
3392,"ул. М.Маметовой, д. 69"
3393,"ул. Молдагалиева, д. 18"
3394,"ул. Монкеулы, д. 79А"
3395,"ул. Московская, д. 10"
3396,"ул. Мухита, д. 27/8"
3397,"ул. Мухита, д. 27 В"
3398,"ул. Мухита, д. 27В"
3399,"ул. Мясокомбината, д. 66"
3400,"ул. Пойменная, д. 2/5"
3401,"ул. Пойменная, д. 2/5 Н1"
3402,"ул. Пойменная, д. 2/5Н1"
3403,"ул. Правдухина, д. 2А"
3404,"ул. Производственная, д. 7/1"
3405,"ул. С.Датова, д. 21"
3406,"ул. С.Датова, д. 30"
3407,"ул. Сырыма Датова, д. 21"
3408,"ул. Урдинская, д. 4"
3409,"ул. Утемисова, д. 3/4"
3410,"ул. Фрунзе, д. 14"
3411,"ул. Хиуаз Доспановой, д. 58 А"
3412,"ул. Хусаинова, д. 55"
3413,"ул. Циолковского, д. 15 А"
3414,"пос. Зачаганск, ул. Жангир Хана, д. 68Б"
3415,"ул. Уразбаева, д. 2/6"
3416,"3 мкр-н, д. 7/1"
3417,"4 мкр-н, д. 11"
3418,"бульвар Гагарина, д. 18"
3419,"бульвар Гагарина, д. 19/1"
3420,"бульвар Гагарина, д. 22"
3421,"бульвар Гагарина, д. 24"
3422,"мкр. КШТ, пр. Сатпаева, д. 22"
3423,"набережная им. Славского, д. 24"
3424,"набережная им. Славского, д. 30"
3425,"набережная им. Славского, д. 48/2"
3426,"пос. Ахмирово, ул. Строителей, д. 12/1"
3427,"пос. Глубокое, ул. Поповича, д. 19"
3428,"пос. им. Кайсенова, уч-к 11"
3429,"пос. Куленовка, ул. Энтузиастов, д. 59"
3430,"пос. Меновное, ул. Садовая, д. 10/1"
3431,"пр. Абая, д. 1/1"
3432,"пр. Абая, д. 185/2"
3433,"пр. Абая, д. 203/3"
3434,"пр. Абая, д. 5"
3435,"пр. Абая, д. 9/1"
3436,"пр. Ауэзова, д. 35"
3437,"пр. Ауэзова, д. 43"
3438,"пр. Казыбек би, д. 42"
3439,"пр. Независимости, 17"
3440,"пр. Независимости, 1, кв. 61, 62"
3441,"пр. Независимости, 1, кв. 61, 62"
3442,"пр. Независимости, 1, кв. 61, 62"
3443,"пр. Независимости, д. 15/1"
3444,"пр. Нурсултана Назарбаева, д. 1"
3445,"пр. Нурсултана Назарбаева, д. 11"
3446,"пр. Нурсултана Назарбаева, д. 128"
3447,"пр. Нурсултана Назарбаева, д. 20"
3448,"пр. Нурсултана Назарбаева, д. 27/1"
3449,"пр. Нурсултана Назарбаева, д. 37"
3450,"пр. Нурсултана Назарбаева, д. 4/2"
3451,"пр. Нурсултана Назарбаева, д. 45"
3452,"пр. Нурсултана Назарбаева, д. 54"
3453,"пр. Нурсултана Назарбаева, д. 61А"
3454,"пр. Нурсултана Назарбаева, д. 70"
3455,"пр. Нурсултана Назарбаева, д. 8/1"
3456,"пр. Нурсултана Назарбаева, д. 8/1"
3457,"пр. Нурсултана Назарбаева, д. 84"
3458,"пр. Нурсултана Назарбаева, д. 87"
3459,"пр. Нурсултана Назарбаева, д. 87/1"
3460,"пр. Сатпаева, д. 16"
3461,"пр. Сатпаева, д. 4"
3462,"пр. Сатпаева, д. 84"
3463,"пр. Шакарима, д. 143/1"
3464,"пр. Шакарима, д. 155"
3465,"пр. Шакарима, д. 162"
3466,пр. Шакарима д. 171
3467,"пр. Шакарима, д. 4"
3468,"пр. Шакарима, д. 91"
3469,"с. Белоусовка, ул. Центральная, д. 54"
3470,"с. Белоусовка, ул. Юбилейная, д. 2"
3471,"с. Белоусовка, ул. Юбилейная, д. 20А"
3472,"с. Глубокое, ул. Поповича, д. 19"
3473,"с. Глубокое, ул. Поповича, д. 21"
3474,"с. Касыма Кайсенова, д. 11"
3475,"с. Ново-Ахмирово, д. 3"
3476,"ул. 30-й Гвардейской дивизии, д. 38"
3477,"ул. Абая, д. 1/4"
3478,"ул. Абая, д. 1/4"
3479,"ул. Александра Протозанова, д. 17"
3480,"ул. Алматинская, д. 58"
3481,"ул. Амире Кашаубаева, д. 4"
3482,"ул. Амурская, д. 10"
3483,"ул. Антона Чехова, д. 43"
3484,"ул. Астаны, д. 8"
3485,"ул. Ауэзова, д. 13"
3486,"ул. Ауэзова, д. 28"
3487,"ул. Бажова, д. 1"
3488,"ул. Бажова, д. 110"
3489,"ул. Бажова, д. 331/2"
3490,"ул. Бажова, д. 331/2"
3491,"ул. Бажова, д. 497/1"
3492,"ул. Бажова, д. 85"
3493,"ул. Бурова, д. 24 А"
3494,"ул. Бурова, д. 29"
3495,"ул. Бурова, д. 39/2"
3496,"ул. Бурова, д. 61/1"
3497,"ул. Бурова, д. 9"
3498,"ул. Виноградова, 12"
3499,"ул. Виноградова, 12"
3500,"ул. Виноградова, д. 15"
3501,"ул. Виноградова, д. 17"
3502,"ул. Виноградова, д. 17 А"
3503,"ул. Виноградова, д. 17А"
3504,"ул. Виноградова, д. 29"
3505,"ул. Вострецова, д. 6"
3506,"ул. Вострецова, д. 8"
3507,"ул. Геологическая, д. 10"
3508,"ул. Гоголя, д. 34"
3509,"ул. Гоголя, д. 9"
3510,"ул. Добролюбова, д. 36"
3511,"ул. Добролюбова, д. 47"
3512,"ул. Достоевского, д. 6"
3513,"ул. Достоевского, д. 6"
3514,"ул. Егорова, д. 6"
3515,"ул. Жастар, д. 29/2"
3516,"ул. Железнодорожная, д. 112"
3517,"ул. Жибек Жолы, д. 1"
3518,"ул. Кабанбай батыра, д. 120"
3519,"ул. Кабанбай батыра, д. 136"
3520,"ул. Кабанбай батыра, д. 142"
3521,"ул. Кабанбай Батыра, д. 142"
3522,"ул. Кабанбай батыра, д. 142/7"
3523,"ул. Кабанбай батыра, д. 144"
3524,"ул. Кабанбай батыра, д. 144"
3525,"ул. Кабанбай батыра, д. 148"
3526,"ул. Кабанбай батыра, д. 76"
3527,"ул. Кабанбай батыра, д.91"
3528,"ул. Казахстан, д. 104"
3529,"ул. Казахстан, д. 105"
3530,"ул. Казахстан, д. 107"
3531,"ул. Казахстан, д. 154А"
3532,"ул.Казахстан, д. 31"
3533,"ул. Казахстан, д. 64"
3534,"ул. Казахстан, д. 64"
3535,"ул. Казахстан, д. 65"
3536,"ул. Казахстан, д. 65"
3537,"ул. Казахстан, д. 72"
3538,"ул. Казахстан, д. 76"
3539,"ул. Казахстан, д. 91/1"
3540,"ул. Казахстан, д. 96"
3541,"ул. Казыбек би, д. 5"
3542,"ул. Калихана Ыскака, д. 98/1"
3543,"ул. Каныша Сатпаева, д. 16"
3544,"ул. Карбышева, д. 28"
3545,"ул. Карла Маркса, д. 7/4"
3546,"ул. Кирова, д. 46"
3547,"ул. Кирова, д. 46"
3548,"ул. Кожедуба, д. 50"
3549,"ул. Кооперативная, д. 8А"
3550,"ул. Космическая, д. 12"
3551,"ул. Красина, д. 11"
3552,ул. Крылова 73
3553,"ул. Крылова, д. 106"
3554,"ул. Крылова, д. 74"
3555,"ул. Крылова, д. 80"
3556,"ул. Лермонтова, д. 50/1"
3557,"ул. Ломоносова, д. 43/3"
3558,"ул. Льва Толстого, д. 15"
3559,"ул. Льва Толстого, д. 8"
3560,"ул. Максима Горького, д. 71"
3561,ул. Малдыбаева
3562,"ул. Машиностроительная, д.4"
3563,"ул. Маяковского, д. 10/1"
3564,"ул. Менделеева, д. 12"
3565,"ул. Менделеева, д. 12"
3566,"ул. Менделеева, д. 15"
3567,"ул. Металлургов, д. 30"
3568,"ул. Михаэлиса, д. 4"
3569,"ул. Михаэлиса, д. 4"
3570,"ул. Михаэлиса, д. 7"
3571,"ул. Молдагуловой, д. 12"
3572,"ул. Мухамеджана Тынышпаева, д. 134"
3573,"ул. Мухамеджана Тынышпаева, д. 90/1"
3574,"ул. Мызы, б/н"
3575,"ул. Мызы, д. 2А"
3576,"ул. Набережная им. Славского, д. 14/1"
3577,"ул. Набережная им. Славского, д. 60"
3578,"ул. Независимости, д. 46/1"
3579,"ул. Нефтяная, д. 7/1"
3580,"ул. Новаторов, д. 19"
3581,"ул. Островского, д. 4"
3582,"ул. Потанина, д. 19"
3583,"ул. Протозанова, д. 137"
3584,"ул. Протозанова, д. 33"
3585,"ул. Рижская, д. 19"
3586,"ул. Сагадата Нурмагамбетова, д. 53"
3587,"ул. Сатпаева, д. 14/4"
3588,"ул. Сатпаева, д. 8"
3589,"ул. Серикбаева, д. 23/1"
3590,"ул. Советская, 38"
3591,"ул. Советская, 38"
3592,"ул. Советская, 38"
3593,"ул. Советская, д. 38"
3594,"ул. Темиpжолшылар, д. 144"
3595,"ул. Тимирязева, д. 179"
3596,"ул. Утепова, д. 13/1"
3597,"ул. Утепова, д. 13/1"
3598,"ул. Утепова, д. 25/2"
3599,"ул. Утепова, д. 25/2"
3600,"ул. Утепова, д. 27/2"
3601,"ул. Утепова, д. 29"
3602,"ул. Утепова, д. 30"
3603,"ул. Утепова, д. 31/4"
3604,"ул. Утепова, д. 7/1"
3605,"ул. Утепова, д. 7/1"
3606,"ул. Энтузиастов, д. 9"
3607,"ул. Красина, д. 8/1"
3608,"пр. Независимости, 17"
3609,"пр. Нурсултана Назарбаева, д. 42/2"
3610,"ул. Антона Чехова, д. 74"
3611,"ул. Бурова, д. 16/1"
3612,"ул. Бурова, д. 8/1"
3613,"ул. Калинина, д. 72"
3614,"ул. Новаторов, д. 2"
3615,"ул. Севастопольская, д. 5"
3616,"3 мкр-н, д. 1/1"
3617,"3 мкр-н, д.5"
3618,"пос. Новодолинск, ул.Торговая, стр. 5"
3619,"пр. Абая, д. 60"
3620,"пр. Абая, д. 76"
3621,"пр. Абая Кунанбаева, 58"
3622,"пр. Абая Кунанбаева, д. 65А"
3623,"пр. Победы, д. 8"
3624,"с. Долинка, ул. Садовая, д. 58/1"
3625,"ул. 40-летия Победы, д. 52"
3626,"ул. 40-летия Победы, д. 52А"
3627,"ул. 40 Лет Победы, д. 44"
3628,"ул. Абая, д. 23"
3629,"ул. Абая, д. 23"
3630,"ул. Абая, д. 33"
3631,"ул. Абая, д. 33"
3632,"ул. Абая, д. 79"
3633,"ул. Карла Маркса, д. 24"
3634,"ул. Карла Маркса, д. 46"
3635,"ул. Карла Маркса, д. 52"
3636,"ул. Ленинградская, д. 75а"
3637,"ул. Парковая, д. 25"
3638,"ул. Парковая, д. 39"
3639,"ул. 40 лет Победы, д. 66"
3640,"мкр. РУ-6, д. 32/1"
3641,"мкр. РУ-6, ул. Есенова, б/н"
3642,"пос. Шиели, ул. Байтурсынова, д. 19В"
3643,"с. Шиели, мкр. Ру-6, ул. Есенова, б/н"
3644,"с. Шиели, ул. Абылай хана, д. 2"
3645,"ул. Байтурсынова, б/н"
3646,"ул. Байтурсынова, б/н"
3647,"ул. Байтурсынов, б/н"
3648,"ул. Рыскулова, д. 14"
3649,"ул. Сейфуллина, д. 10"
3650,"ул. Сейфуллина, д. 4"
3651,"ул. Сейфуллина, д. 4Б"
3652,"ул. Сейфуллина, д. 4Б"
3653,"ул. Сейфуллина, д. 4Б"
3654,"ул. Сейфуллина, д. 4Б"
3655,"ул. Сейфуллина, д. 4Б"
3656,"17 мкр-н, ул. Жандарбекова, б/н"
3657,"194 квартал, ул. Азаттык д. 4"
3658,"21 мкр-н, ул. Жангельдина, д. 32"
3659,"8 мкр-н, д. 18, кв. 47"
3660,"8 мкр-н, ул. Колхозная, б/н"
3661,"c. Кайнар булак, ул. Центральная, д. 29"
3662,"бульвар Кунаева, д. 3Б"
3663,"дачный массив Бозарык, уч-к 262"
3664,"Енбекшинский р-н, мкр. 16, д. 43, кв. 2"
3665,"ЖМ Сайрам, ул. Ю.Сайрами, б/н"
3666,"ЖМ Тогус, ул. Керуен Сарай, б/н"
3667,"ЖМ Тогус, ул. Шынгыстау, д. 1А"
3668,"Каратюбинское шоссе, б/н"
3669,Международный аэропорт Шымкент
3670,"мкр. 11, ул. Уалиханова, 219"
3671,"мкр. 18, д. 8, кв. 17"
3672,"мкр. Ак-Жайык, ул. Сырым Батыра, б/н"
3673,"мкр. Ак-Жайык, ул. Сырым Батыра, д. 2/18"
3674,"мкр. Ак-жайык, ул. Сырым батыра, д. 94/2"
3675,"мкр. Акниет, д. 1239"
3676,"мкр. Асар, ул. Жанакурылыс, д. 1554"
3677,"мкр. Восток, б/н"
3678,"мкр. Восток, д. 42, кв. 48"
3679,"мкр. Восток, д. 46"
3680,"мкр. Восток, д. 89, кв. (офис) 32"
3681,"мкр. Достык, ул. Акбосага, б/н"
3682,"мкр. Достык, ул. Арайлы тан, д. 541"
3683,"мкр. Казыгурт, Туркестанское шоссе, б/н"
3684,"мкр. Казыгурт, ул. Жандарбекова, д. 26 А"
3685,"мкр. Казыгурт, ул. Кызылкум, д. 1А"
3686,"мкр. Казыгурт, ул. Строительная, д. 8А"
3687,"мкр. Кайтпас-1, ул. Байдибек би, д. 88"
3688,"мкр. Кайтпас-1, ул. Кошерова, д. 63"
3689,"мкр. Кайтпас-2, ул. Сырым батыра, б/н"
3690,"мкр. Кайтпас-2, ул. Сырым батыра, д. б/н"
3691,"мкр. Кайтпас-2, уч-к 249"
3692,"мкр. Карасу, д. 22"
3693,"мкр. Катын-Копыр, д. 51"
3694,"мкр. Нурсат, д. 155, кв. 1"
3695,"мкр. Нурсат, д.198/4"
3696,"мкр. Нурсат, д. 214"
3697,"мкр. Нурсат, д. 7/1"
3698,"мкр. Нурсат, д. 74/3"
3699,"мкр. Нурсат, д. 81"
3700,"мкр. Нурсат, д. 81"
3701,"мкр. Нурсат, ул. Назарбекова, д. 31"
3702,"мкр. Пахтакор-2, ул. Жибек Жолы, б/н"
3703,"мкр. Сайрам, д. 14/3"
3704,"мкр. Самал-2, ул. Казиева, уч-к 24/15"
3705,"мкр. Самал, ул. Казиева, б/н"
3706,"мкр. Север, д. 2, кв. (офис) 33"
3707,"мкр. Север, д. 66, кв. 1"
3708,"мкр. Спортивный, 6, кв. 57"
3709,"мкр. Терискей, д. 2, кв. 21"
3710,"мкр. Ынтымак, Туркестанское шоссе, б/н"
3711,"пос. Забадам, ул. Карабастау, д. 32"
3712,"пос. им. Т.Рыскулова, ул. Т.Рыскулова, д. 258"
3713,"пос. Сайрам, ул. Ю.Сайрами, б/н"
3714,"пос. Сайрам, ул. Юсуфа Сайрами, б/н"
3715,"пос. Сайрам, ул. Юсуфа Сайрами, б/н"
3716,"пр. Абая, д. 33б"
3717,"пр. Абая, д. 6"
3718,"пр. Жибек Жолы, б/н"
3719,"пр. Жибек Жолы, б/н"
3720,"пр. Жибек Жолы, д. 68"
3721,"пр. Кабанбай батыра, д. 2"
3722,"пр. Кунаева, д. 5"
3723,"пр. Момышулы, д. 136/3"
3724,"пр. Н.Назарбаева, д. 32"
3725,"пр. Н.Назарбаева, д. 32"
3726,"пр. Н.Назарбаева, д. 49"
3727,"пр. Республики, 1"
3728,"пр. Республики, д. 2"
3729,"пр. Республики, д. 20"
3730,"пр. Республики, д. 37"
3731,"пр. Республики, д. 43А"
3732,"пр. Тауке хана, д. 11"
3733,"пр. Тауке Хана, д. 13"
3734,"пр. Тауке Хана, д. 160"
3735,"пр. Тауке Хана, д. 49"
3736,"пр. Тауке хана, д. 95"
3737,"с. Аксукент, ул. Абылай хана, б/н"
3738,"с. Аксукент, ул. Абылай хана, б/н"
3739,"с. Аксукент, ул. Абылай хана, б/н"
3740,"с. Аксукент, ул. Абылай Хана, б/н"
3741,"с. Аксукент, ул. Абылай Хана, б/н"
3742,"с. Аксукент, ул. Жибек Жолы, б/н"
3743,"с. Аксукент, ул. Жибек Жолы, б/н"
3744,"с. Аксукент, ул. Жибек Жолы, б/н"
3745,"с. Аксукент, ул. Жибек Жолы, д. 80"
3746,"с. Аксукент, ул. Жибек Жолы, д. 81"
3747,"с. Аксукент, ул. Жибек Жолы, д. 81"
3748,"с. Аксукент, ул. Орталык, б/н"
3749,"с. Аксукент, ул. Суранши Батыра, д. 6 А"
3750,"с. Аксукент, ул. Сураншы батыра, б/н"
3751,"с. Карааспан, ул. Сарсенбек, д. 9"
3752,"с. Карабулак, ул. Далабазар, д. 19"
3753,"с. Карабулак, ул. Рустемова, б/н"
3754,"с. Карасу, ул. Жибек Жолы, б/н"
3755,"с. Карасу, ул. Жибек Жолы, д. 200"
3756,"с. Ленгер, ул. Новостроевка, б/н"
